id_entidad_federaativa,entidad_federativa,municipio,anio,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,entidad_federativa_etq
15,México,Cuautitlán,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.21,Estado de México
15,México,Cuautitlán,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.17,Estado de México
15,México,Chalco,2023,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.1,Estado de México
15,México,Chalco,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.48,Estado de México
15,México,Chalco,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.33,Estado de México
15,México,Chalco,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.3,Estado de México
15,México,Chalco,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.25,Estado de México
15,México,Chicoloapan,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.21,Estado de México
15,México,Chicoloapan,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.18,Estado de México
15,México,Chiconcuac,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.4,Estado de México
15,México,Chimalhuacán,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.7,Estado de México
15,México,Chimalhuacán,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.31,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.04,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.19,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.11,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,1.0,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.0,Estado de México
15,México,Ecatepec de Morelos,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.12,Estado de México
15,México,Huehuetoca,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.34,Estado de México
15,México,Huehuetoca,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.19,Estado de México
15,México,Huixquilucan,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.02,Estado de México
15,México,Huixquilucan,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.16,Estado de México
15,México,Huixquilucan,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,1.5,Estado de México
15,México,Huixquilucan,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.0,Estado de México
15,México,Ixtapaluca,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.0,Estado de México
15,México,Ixtapaluca,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Estado de México
15,México,Ixtapaluca,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Estado de México
15,México,Ixtlahuaca,2023,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",1.96,Estado de México
15,México,Ixtlahuaca,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.2,Estado de México
15,México,Jilotepec,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.05,Estado de México
15,México,Jilotepec,2023,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.01,Estado de México
15,México,Jilotepec,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.03,Estado de México
15,México,Jilotepec,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Estado de México
15,México,Juchitepec,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.12,Estado de México
15,México,Metepec,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.7,Estado de México
15,México,Metepec,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.41,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Microgenerador,Aceites gastados,Hidráulicos,0.1,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.3,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.25,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.28,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,1.95,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",4.08,Estado de México
15,México,Naucalpan de Juárez,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.0,Estado de México
15,México,Nextlalpan,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.8,Estado de México
15,México,Ocoyoacac,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.2,Estado de México
15,México,Ocoyoacac,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.19,Estado de México
15,México,Otumba,2023,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.1,Estado de México
15,México,Otumba,2023,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.1,Estado de México
15,México,Otumba,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.1,Estado de México
15,México,Otumba,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.27,Estado de México
15,México,La Paz,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.32,Estado de México
15,México,La Paz,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.27,Estado de México
15,México,San Felipe del Progreso,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.05,Estado de México
15,México,San Martín de Las Pirámides,2023,Petrolífero,Microgenerador,Aceites gastados,Hidráulicos,0.0,Estado de México
15,México,San Martín de Las Pirámides,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Estado de México
15,México,San Martín de Las Pirámides,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.75,Estado de México
15,México,San Martín de Las Pirámides,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.25,Estado de México
15,México,San Mateo Atenco,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.22,Estado de México
15,México,San Mateo Atenco,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.1,Estado de México
15,México,Tecámac,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.48,Estado de México
15,México,Temascalapa,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.4,Estado de México
15,México,Temascaltepec,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.23,Estado de México
15,México,Temascaltepec,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.96,Estado de México
15,México,Teoloyucan,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.01,Estado de México
15,México,Teoloyucan,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.13,Estado de México
15,México,Teoloyucan,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Estado de México
15,México,Tepotzotlán,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.8,Estado de México
15,México,Tepotzotlán,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.55,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.1,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.41,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.45,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,0.0,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.46,Estado de México
15,México,Tlalnepantla de Baz,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.13,Estado de México
15,México,Toluca,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.01,Estado de México
15,México,Toluca,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.04,Estado de México
15,México,Toluca,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Estado de México
15,México,Toluca,2023,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",4.21,Estado de México
15,México,Toluca,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.43,Estado de México
15,México,Tultepec,2023,Petrolífero,Microgenerador,Aceites gastados,Hidráulicos,0.1,Estado de México
15,México,Tultepec,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.2,Estado de México
15,México,Tultepec,2023,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.02,Estado de México
15,México,Tultitlán,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.13,Estado de México
15,México,Tultitlán,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.2,Estado de México
15,México,Tultitlán,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.28,Estado de México
15,México,Xonacatlán,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.3,Estado de México
15,México,Xonacatlán,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.25,Estado de México
15,México,Cuautitlán Izcalli,2023,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.02,Estado de México
15,México,Cuautitlán Izcalli,2023,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.02,Estado de México
15,México,Cuautitlán Izcalli,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.15,Estado de México
15,México,Cuautitlán Izcalli,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.1,Estado de México
16,Michoacan de Ocampo,Los Reyes,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.04,Michoacán
16,Michoacan de Ocampo,Los Reyes,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Michoacán
16,Michoacan de Ocampo,Tarímbaro,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.15,Michoacán
16,Michoacan de Ocampo,Tarímbaro,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.23,Michoacán
16,Michoacan de Ocampo,Tuxpan,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.22,Michoacán
16,Michoacan de Ocampo,Tuxpan,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.16,Michoacán
16,Michoacan de Ocampo,Tuxpan,2022,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.24,Michoacán
16,Michoacan de Ocampo,Tuxpan,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.98,Michoacán
16,Michoacan de Ocampo,Zamora,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.06,Michoacán
16,Michoacan de Ocampo,Zitácuaro,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.19,Michoacán
16,Michoacan de Ocampo,Zitácuaro,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.14,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Hidraulicos,0.22,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Lubricantes,0.37,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.04,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Liquidos de proceso,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.12,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Liquidos de proceso,No corrosivos,0.05,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Lodos,Lodos provenientes de tanques de almacenaniento,0.18,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite",0.56,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,0.37,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,"Lodos residuales de proceso, de tratamiento de aguas residuales",0.2,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Otros lodos,1.79,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Material textil,"Telas, felpas, estopas",0.48,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.44,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,De mantenimiento automotríz,0.04,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.27,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,Lampara fluorescentes,0.09,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.11,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,No especificado,0.21,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)",0.01,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Tierra, grava, acerrín impregnados con aceites, grasas e hidrocarburos",0.41,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Microgenerador,Otros,"Pilas, baterias, focos",0.03,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.1,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.4,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Mezclas de combustibles sucios, mezclas de hidrocarburos, naftas",0.14,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Liquidos de proceso,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.02,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos,Lodos provenientes de tanques de almacenaniento,0.68,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos,"Lodos residuales de proceso, de tratamiento de aguas residuales",1.2,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite",0.45,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,1.5,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Lodos residuales de proceso, de tratamiento de aguas residuales",1.6,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Otros lodos,2.03,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Material textil,"Telas, felpas, estopas",0.45,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.29,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.78,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,Lampara fluorescentes,0.13,Michoacán
16,Michoacan de Ocampo,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.2,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,0.28,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,2.16,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Baterias alcalinas,Pilas alcalinas,0.02,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Botes de Presurizados,Envases de aerosol,0.26,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Filtro de aire o aceite contaminados,Filtros de aire usados,0.22,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices",0.65,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,0.11,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,1.91,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos con aceite y restos de hidrocarburos,8.71,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Lodos de tanques de almacenamiento de hidrocarburos,Lodos de tanques de hidrocarburos,1.01,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Residuos de pinturas y esmaltes,Nata de Pintura,0.08,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,0.06,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite",8.72,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Microgenerador,Solventes Gastados,Residuos de solventes,0.09,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,6.14,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Baterias alcalinas,Pilas alcalinas,0.05,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,0.83,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices",0.0,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,0.1,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,0.69,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,20.86,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Residuos de pinturas y esmaltes,Nata de Pintura,0.65,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,0.07,Michoacán
16,Michoacan de Ocampo,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite",4.77,Michoacán
16,Michoacan de Ocampo,Sin Dato,2019,Petrolero,Microgenerador,ACEITES GASTADOS,ACEITES GASTADOS LUBRICANTES,0.005,Michoacán
